request_id,customer_id,region_id,request_type,priority,channel,status,created_at,closed_at,resolution_hours,crew_id,satisfaction_score,repeat_contact,estimated_cost
4771,784,7,Streetlight,Critical,Field Report,In Progress,2025-05-09 21:40:00,,,71.0,,0,478.84
4772,144,7,Billing,High,Mobile App,Closed,2024-04-13 06:32:00,2024-04-14 08:32:00,26.0,,4.0,0,177.81
4773,3386,3,Outage,Medium,Web,Closed,2024-11-05 21:38:00,2024-11-06 04:38:00,7.0,85.0,4.0,1,364.69
4774,5673,2,Vegetation,Low,Web,Escalated,2024-02-23 19:52:00,,,125.0,,0,391.32
4775,2803,2,Vegetation,Medium,Mobile App,Closed,2025-11-17 13:05:00,2025-11-19 15:05:00,50.0,145.0,5.0,0,289.59
4776,5599,6,Meter,High,Mobile App,Closed,2024-09-21 03:19:00,2024-09-22 02:19:00,23.0,149.0,5.0,0,394.67
4777,4764,6,Inspection,High,Web,In Progress,2025-01-15 21:10:00,,,26.0,,0,258.66
4778,5265,4,Vegetation,Critical,Web,Closed,2026-02-10 10:40:00,2026-02-11 06:40:00,20.0,41.0,4.0,0,382.25
4779,4254,8,Streetlight,Low,Phone,Closed,2025-12-19 12:44:00,2025-12-22 00:44:00,60.0,108.0,3.0,0,375.34
4780,2163,5,Line Repair,Low,Field Report,Closed,2025-06-20 13:53:00,2025-06-21 15:53:00,26.0,116.0,5.0,0,353.29
4781,27,4,Billing,Medium,Phone,Closed,2025-02-17 19:16:00,2025-02-22 16:16:00,117.0,,3.0,1,15.0
4782,4494,3,Streetlight,Medium,Field Report,Closed,2025-11-16 02:32:00,2025-11-17 10:32:00,32.0,120.0,5.0,0,508.05
4783,5846,3,Outage,Low,Field Report,Closed,2024-10-01 00:22:00,2024-10-01 09:22:00,9.0,20.0,4.0,0,244.79
4784,4776,1,Line Repair,High,Mobile App,Closed,2026-01-05 22:38:00,2026-01-06 04:38:00,6.0,82.0,5.0,0,370.07
4785,995,1,Line Repair,Critical,Mobile App,Closed,2024-06-21 12:05:00,2024-06-21 18:05:00,6.0,37.0,3.0,0,497.6
4786,2542,4,Outage,Medium,Web,Closed,2024-06-19 16:43:00,2024-06-20 00:43:00,8.0,129.0,4.0,0,219.09
4787,1792,5,Inspection,Low,Phone,Closed,2024-02-20 23:15:00,2024-02-24 16:15:00,89.0,175.0,4.0,0,379.44
4788,716,5,Vegetation,Critical,Phone,In Progress,2024-01-31 09:41:00,,,46.0,,0,394.51
4789,300,5,Line Repair,Low,Web,Closed,2025-07-09 20:22:00,2025-07-10 13:22:00,17.0,168.0,4.0,0,360.24
4790,5949,4,Line Repair,Medium,Web,Closed,2025-02-13 07:06:00,2025-02-14 04:06:00,21.0,14.0,4.0,0,235.41
4791,65,1,Vegetation,Medium,Phone,Closed,2024-10-01 21:49:00,2024-10-03 15:49:00,42.0,149.0,2.0,0,423.58
4792,5630,5,Billing,Low,Web,Open,2024-11-25 08:42:00,,,,,0,195.92
4793,2219,4,Outage,Medium,Web,In Progress,2024-08-15 11:36:00,,,72.0,,0,158.02
4794,4119,8,Streetlight,Medium,Phone,Closed,2025-07-04 22:51:00,2025-07-06 13:51:00,39.0,133.0,4.0,0,362.2
4795,2314,4,Outage,Low,Web,Closed,2024-08-31 09:36:00,2024-08-31 22:36:00,13.0,90.0,4.0,0,351.05
4796,5269,5,Meter,Medium,Field Report,Closed,2024-05-29 14:09:00,2024-05-31 10:09:00,44.0,36.0,3.0,0,438.38
4797,5833,4,Streetlight,Low,Phone,Pending,2024-04-23 07:54:00,,,133.0,,0,230.24
4798,4373,6,Billing,High,Field Report,In Progress,2024-04-15 13:10:00,,,,,0,88.64
4799,4076,1,Inspection,Critical,Field Report,Open,2024-02-15 23:51:00,,,111.0,,0,346.2
4800,966,3,Meter,Medium,Mobile App,In Progress,2025-06-10 07:51:00,,,162.0,,0,237.62
4801,5919,7,Outage,Medium,Field Report,Pending,2025-05-30 10:35:00,,,106.0,,0,291.32
4802,3601,1,Billing,Low,Web,In Progress,2024-11-10 19:28:00,,,,,0,253.22
4803,5023,6,Meter,Low,Field Report,Closed,2024-03-18 19:36:00,2024-03-21 10:36:00,63.0,33.0,3.0,0,190.74
4804,177,7,Meter,Medium,Field Report,Closed,2024-04-24 20:23:00,2024-04-26 09:23:00,37.0,165.0,3.0,0,408.37
4805,2338,3,Streetlight,High,Web,Closed,2025-02-06 17:12:00,2025-02-08 07:12:00,38.0,135.0,4.0,1,286.39
4806,1791,3,Billing,Medium,Field Report,Closed,2024-11-25 17:56:00,2024-11-30 02:56:00,105.0,,5.0,0,94.93
4807,3304,3,Line Repair,Medium,Phone,Closed,2024-09-14 13:21:00,2024-09-15 10:21:00,21.0,97.0,4.0,0,326.63
4808,3194,4,Meter,Medium,Web,Closed,2025-02-04 06:45:00,2025-02-05 08:45:00,26.0,30.0,3.0,0,247.8
4809,5071,6,Outage,Medium,Web,Open,2024-06-29 06:55:00,,,73.0,,0,303.23
4810,1500,2,Outage,Low,Web,Closed,2024-02-01 09:41:00,2024-02-01 14:41:00,5.0,145.0,4.0,0,346.56
4811,1761,5,Billing,Low,Phone,Closed,2024-06-27 07:12:00,2024-07-03 05:12:00,142.0,,4.0,0,15.0
4812,5748,7,Vegetation,Critical,Web,Closed,2026-01-27 15:40:00,2026-01-28 00:40:00,9.0,89.0,3.0,0,293.74
4813,662,7,Outage,Low,Web,Open,2025-09-25 04:56:00,,,60.0,,0,349.2
4814,119,1,Inspection,Low,Field Report,Closed,2024-09-30 22:00:00,2024-10-07 05:00:00,151.0,83.0,3.0,1,436.87
4815,5932,1,Streetlight,High,Phone,Closed,2024-03-23 07:38:00,2024-03-25 15:38:00,56.0,35.0,2.0,0,469.04
4816,3371,6,Vegetation,High,Web,Closed,2025-07-13 04:49:00,2025-07-15 08:49:00,52.0,58.0,4.0,1,272.16
4817,4496,3,Outage,Low,Web,In Progress,2024-09-12 17:12:00,,,112.0,,0,243.27
4818,1628,5,Streetlight,Medium,Mobile App,Closed,2026-01-06 01:18:00,2026-01-09 20:18:00,91.0,106.0,5.0,1,262.32
4819,2364,4,Line Repair,High,Field Report,Closed,2024-03-30 21:46:00,2024-04-01 06:46:00,33.0,28.0,4.0,0,408.85
4820,5286,3,Outage,Medium,Mobile App,Pending,2025-11-08 04:51:00,,,149.0,,0,540.6
4821,1933,1,Outage,Medium,Mobile App,Escalated,2025-12-31 21:33:00,,,54.0,,0,442.24
4822,1206,8,Outage,Critical,Phone,In Progress,2025-11-27 17:38:00,,,177.0,,1,294.29
4823,59,5,Billing,Low,Web,In Progress,2025-10-31 21:58:00,,,,,0,212.48
4824,3603,2,Billing,High,Phone,Closed,2025-10-01 09:17:00,2025-10-02 06:17:00,21.0,,5.0,0,214.05
4825,4391,3,Meter,High,Mobile App,Closed,2024-09-13 04:21:00,2024-09-13 20:21:00,16.0,75.0,5.0,0,218.88
4826,4900,2,Line Repair,Low,Field Report,Closed,2025-05-28 10:35:00,2025-05-29 08:35:00,22.0,128.0,4.0,1,273.18
4827,1763,8,Vegetation,Medium,Web,Closed,2024-03-24 01:38:00,2024-03-27 23:38:00,94.0,113.0,4.0,0,333.16
4828,4893,6,Line Repair,Low,Web,In Progress,2026-01-26 18:28:00,,,45.0,,0,329.45
4829,1965,5,Streetlight,Critical,Phone,Closed,2025-11-16 23:55:00,2025-11-17 23:55:00,24.0,78.0,5.0,0,421.16
4830,378,5,Meter,Medium,Web,Closed,2024-04-18 01:58:00,2024-04-20 12:58:00,59.0,41.0,3.0,0,397.23
4831,4591,5,Meter,High,Field Report,Closed,2025-04-24 13:53:00,2025-04-25 08:53:00,19.0,139.0,3.0,0,343.55
4832,717,8,Inspection,Critical,Field Report,Pending,2025-12-19 05:36:00,,,33.0,,0,421.16
4833,163,2,Meter,High,Field Report,Closed,2025-01-10 22:34:00,2025-01-12 16:34:00,42.0,15.0,2.0,0,275.45
4834,5641,1,Streetlight,Low,Phone,Closed,2026-01-09 00:33:00,2026-01-10 18:33:00,42.0,39.0,4.0,0,390.97
4835,4853,2,Inspection,Low,Field Report,Closed,2024-12-18 03:07:00,2024-12-21 18:07:00,87.0,143.0,4.0,0,467.02
4836,2663,5,Line Repair,Low,Web,Escalated,2025-06-01 16:01:00,,,80.0,,0,461.32
4837,3413,6,Streetlight,High,Mobile App,Closed,2025-03-04 18:01:00,2025-03-05 23:01:00,29.0,12.0,4.0,0,302.54
4838,5270,8,Inspection,High,Phone,Open,2025-05-01 23:58:00,,,67.0,,0,239.21
4839,408,1,Line Repair,Medium,Phone,Closed,2025-06-20 14:35:00,2025-06-21 09:35:00,19.0,113.0,4.0,0,205.01
4840,1040,8,Billing,Low,Mobile App,Closed,2024-10-29 03:14:00,2024-10-31 06:14:00,51.0,,4.0,0,40.2
4841,4522,4,Inspection,High,Phone,Closed,2024-03-02 06:30:00,2024-03-03 13:30:00,31.0,4.0,4.0,1,408.46
4842,1956,3,Line Repair,Low,Web,In Progress,2024-07-22 10:51:00,,,7.0,,0,447.06
4843,3838,6,Meter,Low,Mobile App,Closed,2025-04-29 01:57:00,2025-04-30 09:57:00,32.0,136.0,3.0,0,523.37
4844,4158,3,Streetlight,High,Mobile App,Closed,2024-04-08 12:06:00,2024-04-09 16:06:00,28.0,88.0,3.0,0,193.22
4845,1801,2,Line Repair,Low,Phone,Closed,2026-01-02 20:45:00,2026-01-04 19:45:00,47.0,39.0,4.0,0,327.17
4846,2835,7,Inspection,Medium,Mobile App,Closed,2025-10-28 13:40:00,2025-10-31 01:40:00,60.0,60.0,5.0,0,333.84
4847,1889,5,Outage,High,Web,In Progress,2024-02-15 21:42:00,,,180.0,,0,362.04
4848,667,1,Billing,Medium,Mobile App,In Progress,2024-08-29 10:00:00,,,,,0,192.47
4849,4935,8,Outage,Critical,Phone,In Progress,2026-01-21 23:38:00,,,71.0,,0,297.17
4850,4665,7,Inspection,High,Web,Closed,2025-03-29 06:15:00,2025-03-31 10:15:00,52.0,46.0,4.0,0,298.47
4851,5038,7,Line Repair,Medium,Field Report,Closed,2026-01-28 11:21:00,2026-01-29 07:21:00,20.0,142.0,5.0,0,536.3
4852,5388,2,Outage,Low,Web,Open,2024-01-10 20:34:00,,,49.0,,0,517.65
4853,2434,2,Line Repair,Critical,Web,Closed,2025-04-05 19:23:00,2025-04-06 00:23:00,5.0,48.0,5.0,0,470.47
4854,2294,4,Billing,Low,Web,Pending,2025-11-30 11:56:00,,,,,1,76.3
4855,3562,1,Outage,Low,Phone,Closed,2026-01-17 08:02:00,2026-01-18 17:02:00,33.0,151.0,3.0,0,229.3
4856,1850,1,Meter,Low,Field Report,Closed,2024-03-18 21:41:00,2024-03-23 09:41:00,108.0,16.0,5.0,1,388.89
4857,256,3,Vegetation,High,Web,Closed,2024-04-22 14:51:00,2024-04-24 15:51:00,49.0,156.0,4.0,0,375.38
4858,3526,5,Meter,Low,Mobile App,Closed,2024-08-14 20:48:00,2024-08-19 19:48:00,119.0,158.0,4.0,0,545.03
4859,2626,6,Meter,Medium,Mobile App,Closed,2024-05-14 17:24:00,2024-05-15 17:24:00,24.0,48.0,4.0,0,316.42
4860,1299,7,Meter,Low,Phone,Closed,2024-02-03 04:20:00,2024-02-04 13:20:00,33.0,127.0,4.0,0,387.56
4861,2738,6,Line Repair,Low,Web,Open,2024-12-17 01:40:00,,,38.0,,0,545.34
4862,2191,2,Outage,Medium,Field Report,Escalated,2025-01-15 20:31:00,,,133.0,,0,453.51
4863,1118,3,Streetlight,Low,Phone,Closed,2025-12-25 05:51:00,2025-12-28 10:51:00,77.0,47.0,5.0,1,565.86
4864,2471,8,Vegetation,High,Mobile App,Closed,2024-03-15 12:46:00,2024-03-18 14:46:00,74.0,72.0,3.0,0,300.61
4865,4024,6,Billing,Medium,Web,Closed,2025-05-11 20:39:00,2025-05-14 02:39:00,54.0,,4.0,0,182.86
4866,1629,7,Vegetation,High,Web,In Progress,2024-01-06 11:23:00,,,94.0,,0,350.63
4867,3812,8,Outage,Low,Mobile App,Closed,2026-01-03 06:47:00,2026-01-03 18:47:00,12.0,3.0,4.0,0,516.95
4868,2050,3,Vegetation,Medium,Mobile App,Closed,2025-08-03 17:58:00,2025-08-08 10:58:00,113.0,37.0,4.0,0,442.66
4869,4232,1,Billing,Low,Web,Pending,2025-11-20 15:58:00,,,,,1,74.26
4870,2156,7,Inspection,Low,Phone,Closed,2024-08-20 00:03:00,2024-08-22 16:03:00,64.0,176.0,4.0,0,312.02
4871,1820,7,Vegetation,Low,Mobile App,Closed,2024-01-13 15:22:00,2024-01-21 10:22:00,187.0,147.0,4.0,0,277.76
4872,3580,1,Outage,High,Web,Closed,2024-09-15 16:19:00,2024-09-16 10:19:00,18.0,74.0,4.0,0,363.82
4873,487,4,Meter,Low,Mobile App,Closed,2026-02-09 20:57:00,2026-02-12 14:57:00,66.0,87.0,3.0,0,461.19
4874,173,8,Line Repair,Low,Web,Closed,2025-07-21 04:33:00,2025-07-22 18:33:00,38.0,143.0,5.0,1,288.87
4875,3229,1,Outage,Critical,Phone,Closed,2025-08-18 10:43:00,2025-08-18 13:43:00,3.0,8.0,4.0,0,373.75
4876,1176,7,Streetlight,Low,Field Report,Closed,2024-08-16 11:21:00,2024-08-18 05:21:00,42.0,137.0,4.0,0,221.62
4877,4258,4,Line Repair,Low,Field Report,Pending,2024-06-30 01:13:00,,,43.0,,0,158.42
4878,1827,7,Line Repair,High,Field Report,Closed,2024-03-03 09:39:00,2024-03-03 14:39:00,5.0,36.0,5.0,0,300.78
4879,5689,1,Meter,Low,Mobile App,Closed,2024-12-17 17:20:00,2024-12-19 03:20:00,34.0,68.0,5.0,0,379.49
4880,413,2,Outage,High,Web,Closed,2024-05-03 00:32:00,2024-05-03 12:32:00,12.0,91.0,4.0,0,591.17
4881,5905,8,Vegetation,Low,Mobile App,Closed,2026-02-03 21:50:00,2026-02-07 14:50:00,89.0,61.0,5.0,0,344.48
4882,4276,7,Inspection,Medium,Field Report,Closed,2025-10-13 08:57:00,2025-10-14 14:57:00,30.0,151.0,4.0,0,378.33
4883,5380,1,Meter,Critical,Phone,In Progress,2026-01-09 06:52:00,,,76.0,,0,267.0
4884,3330,5,Outage,Low,Mobile App,Closed,2025-02-22 03:14:00,2025-02-22 19:14:00,16.0,67.0,4.0,0,127.64
4885,5930,4,Meter,Low,Mobile App,In Progress,2024-11-25 11:48:00,,,177.0,,0,305.5
4886,2383,7,Inspection,Low,Mobile App,Closed,2024-04-27 20:22:00,2024-04-29 21:22:00,49.0,117.0,5.0,0,347.87
4887,4574,7,Outage,Medium,Mobile App,Closed,2025-08-01 04:09:00,2025-08-01 22:09:00,18.0,166.0,4.0,0,349.86
4888,1545,1,Vegetation,Medium,Mobile App,Closed,2024-05-19 17:40:00,2024-05-22 17:40:00,72.0,27.0,4.0,0,312.78
4889,872,5,Vegetation,Medium,Web,Closed,2026-02-24 14:17:00,2026-02-26 22:17:00,56.0,116.0,4.0,0,337.0
4890,3371,6,Meter,High,Web,Closed,2025-01-15 00:31:00,2025-01-16 01:31:00,25.0,49.0,5.0,0,339.75
4891,3892,5,Line Repair,High,Field Report,Closed,2024-10-22 06:23:00,2024-10-22 20:23:00,14.0,60.0,4.0,0,388.77
4892,1481,7,Outage,Medium,Phone,In Progress,2025-05-26 01:41:00,,,156.0,,0,431.07
4893,4346,6,Meter,Low,Web,Pending,2026-02-28 17:59:00,,,56.0,,0,308.8
4894,543,5,Outage,Medium,Mobile App,Closed,2025-05-24 09:30:00,2025-05-25 01:30:00,16.0,75.0,4.0,0,268.44
4895,3243,3,Billing,Low,Web,Closed,2024-04-11 12:01:00,2024-04-16 12:01:00,120.0,,3.0,0,190.59
4896,1368,4,Streetlight,Medium,Field Report,Closed,2024-10-13 00:39:00,2024-10-14 09:39:00,33.0,176.0,5.0,0,210.99
4897,2184,3,Streetlight,Medium,Field Report,In Progress,2024-10-13 15:51:00,,,51.0,,0,342.65
4898,5087,1,Inspection,High,Field Report,Closed,2024-06-16 03:47:00,2024-06-17 17:47:00,38.0,39.0,4.0,0,406.87
4899,3415,3,Outage,Medium,Phone,In Progress,2025-06-22 17:38:00,,,41.0,,0,276.58
4900,3913,8,Outage,Low,Phone,Closed,2025-08-20 02:26:00,2025-08-20 23:26:00,21.0,57.0,3.0,0,297.42
4901,1167,3,Outage,High,Field Report,Closed,2025-10-26 14:22:00,2025-10-27 17:22:00,27.0,18.0,3.0,0,453.3
4902,3986,3,Billing,Low,Mobile App,Closed,2024-12-15 07:57:00,2024-12-17 10:57:00,51.0,,4.0,0,178.89
4903,5992,8,Line Repair,Medium,Field Report,Closed,2025-09-04 03:44:00,2025-09-05 13:44:00,34.0,118.0,4.0,0,529.0
4904,2239,7,Meter,Medium,Phone,Open,2026-02-10 12:14:00,,,120.0,,0,371.08
4905,1417,7,Meter,Low,Phone,Closed,2025-04-30 16:31:00,2025-05-03 04:31:00,60.0,171.0,3.0,0,324.27
4906,3431,5,Meter,Low,Phone,Pending,2025-05-30 14:35:00,,,27.0,,0,311.11
4907,1164,1,Billing,Critical,Field Report,Closed,2025-03-24 07:21:00,2025-03-26 13:21:00,54.0,,3.0,1,226.15
4908,393,7,Billing,Medium,Field Report,In Progress,2024-08-05 09:19:00,,,,,0,118.75
4909,2812,3,Line Repair,Low,Mobile App,Closed,2025-04-04 19:43:00,2025-04-05 12:43:00,17.0,171.0,3.0,0,303.38
4910,4853,2,Outage,Low,Field Report,In Progress,2025-10-28 03:24:00,,,40.0,,0,259.69
4911,5754,7,Streetlight,Critical,Field Report,Closed,2025-08-10 04:36:00,2025-08-10 14:36:00,10.0,99.0,5.0,0,405.66
4912,3497,1,Inspection,Medium,Field Report,Closed,2024-08-24 19:24:00,2024-08-28 15:24:00,92.0,96.0,4.0,0,365.03
4913,1956,3,Billing,Low,Field Report,Closed,2025-01-04 11:00:00,2025-01-09 20:00:00,129.0,,4.0,0,129.6
4914,2259,7,Outage,Low,Web,Closed,2025-05-27 18:03:00,2025-05-28 15:03:00,21.0,118.0,3.0,0,628.69
4915,1223,7,Line Repair,Medium,Phone,Open,2025-10-19 15:38:00,,,128.0,,0,362.78
4916,5254,5,Streetlight,Medium,Field Report,Closed,2024-05-06 16:11:00,2024-05-11 06:11:00,110.0,18.0,5.0,0,353.43
4917,2138,5,Outage,Low,Phone,Closed,2024-05-14 17:01:00,2024-05-15 10:01:00,17.0,46.0,3.0,0,299.92
4918,2410,6,Line Repair,Medium,Field Report,Closed,2024-11-29 02:30:00,2024-11-30 00:30:00,22.0,93.0,4.0,0,459.9
4919,3261,2,Billing,Low,Field Report,Open,2024-12-29 15:52:00,,,,,0,15.0
4920,4461,7,Line Repair,Low,Web,Closed,2024-07-21 21:46:00,2024-07-23 16:46:00,43.0,7.0,5.0,0,430.84
4921,5832,1,Outage,,Phone,Closed,2025-04-11 12:49:00,2025-04-11 19:49:00,7.0,143.0,5.0,0,658.6
4922,3641,2,Streetlight,Low,Field Report,Closed,2024-08-02 10:36:00,2024-08-06 06:36:00,92.0,68.0,3.0,0,297.23
4923,5564,4,Inspection,High,Field Report,Pending,2024-01-27 23:52:00,,,77.0,,0,205.57
4924,394,6,Line Repair,Low,Mobile App,In Progress,2025-02-01 22:20:00,,,151.0,,0,384.23
4925,3763,6,Inspection,High,Field Report,In Progress,2024-04-23 16:38:00,,,20.0,,0,467.92
4926,3357,2,Vegetation,Medium,Phone,Pending,2026-01-13 01:01:00,,,115.0,,0,155.36
4927,3850,5,Billing,Critical,Phone,Open,2024-02-23 05:10:00,,,,,0,183.5
4928,2048,5,Inspection,Medium,Web,Closed,2024-08-10 16:10:00,2024-08-13 22:10:00,78.0,88.0,3.0,0,280.09
4929,1156,1,Outage,Low,Web,Closed,2024-09-23 10:41:00,2024-09-23 18:41:00,8.0,48.0,2.0,0,349.74
4930,890,3,Outage,High,Phone,Escalated,2024-06-22 11:16:00,,,166.0,,0,586.28
4931,4727,6,Meter,Low,Web,Closed,2025-08-05 12:21:00,2025-08-07 10:21:00,46.0,41.0,5.0,0,208.78
4932,2566,7,Outage,High,Mobile App,Closed,2025-03-01 22:39:00,2025-03-02 03:39:00,5.0,108.0,4.0,0,268.27
4933,4932,6,Streetlight,Low,Web,Pending,2025-02-21 04:32:00,,,124.0,,0,330.38
4934,4023,8,Outage,Critical,Web,Closed,2025-12-29 03:18:00,2025-12-29 06:18:00,3.0,3.0,5.0,0,384.04
4935,2453,1,Meter,Low,Mobile App,Closed,2025-06-25 18:39:00,2025-06-28 13:39:00,67.0,11.0,4.0,0,405.14
4936,4776,1,Line Repair,Low,Phone,Closed,2025-07-19 18:08:00,2025-07-20 20:08:00,26.0,121.0,4.0,1,365.01
4937,2113,7,Meter,Low,Phone,Closed,2025-11-03 03:14:00,2025-11-06 22:14:00,91.0,65.0,5.0,0,328.36
4938,5034,8,Outage,Critical,Field Report,Pending,2025-06-11 10:34:00,,,49.0,,0,332.49
4939,1166,8,Inspection,Medium,Field Report,Closed,2025-09-24 01:21:00,2025-09-26 23:21:00,70.0,172.0,4.0,0,333.65
4940,4093,1,Meter,High,Mobile App,Closed,2024-08-05 23:48:00,2024-08-08 00:48:00,49.0,47.0,4.0,0,362.18
4941,4731,3,Billing,Critical,Web,Closed,2025-08-05 23:57:00,2025-08-06 07:57:00,8.0,,4.0,0,98.28
4942,4044,5,Meter,,Phone,Closed,2024-02-01 08:57:00,2024-02-01 18:57:00,10.0,171.0,4.0,0,311.37
4943,1587,7,Outage,Critical,Field Report,Pending,2026-01-16 21:41:00,,,80.0,,0,360.94
4944,1010,1,Line Repair,High,Web,Open,2024-07-29 04:59:00,,,179.0,,0,314.12
4945,4519,6,Streetlight,Medium,Field Report,Closed,2024-06-27 22:58:00,2024-06-30 05:58:00,55.0,58.0,5.0,0,373.1
4946,3981,1,Billing,Medium,Mobile App,Pending,2024-06-20 02:04:00,,,,,0,155.91
4947,2316,4,Billing,Low,Field Report,Closed,2024-08-12 05:44:00,2024-08-18 17:44:00,156.0,,5.0,0,169.28
4948,2051,6,Outage,High,Phone,Closed,2025-04-12 06:55:00,2025-04-12 15:55:00,9.0,72.0,5.0,0,446.81
4949,949,8,Inspection,Medium,Web,Closed,2024-09-15 15:51:00,2024-09-19 08:51:00,89.0,103.0,5.0,0,252.65
4950,3789,5,Meter,Low,Web,In Progress,2025-12-25 01:02:00,,,99.0,,0,364.14
4951,2220,3,Outage,Medium,Field Report,Closed,2024-08-03 08:03:00,2024-08-03 18:03:00,10.0,126.0,4.0,0,424.33
4952,2153,3,Outage,Critical,Web,Closed,2025-01-28 06:45:00,2025-01-28 07:45:00,1.0,172.0,4.0,0,306.35
4953,2621,5,Streetlight,Critical,Web,Closed,2024-05-14 19:32:00,2024-05-15 05:32:00,10.0,152.0,5.0,0,227.67
4954,619,2,Line Repair,Low,Field Report,Closed,2024-02-01 08:42:00,2024-02-02 06:42:00,22.0,180.0,5.0,1,408.14
4955,5311,4,Streetlight,Medium,Phone,Closed,2025-05-23 05:39:00,2025-05-24 16:39:00,35.0,9.0,5.0,0,376.08
4956,4128,8,Billing,High,Mobile App,Closed,2024-05-06 04:36:00,2024-05-10 19:36:00,111.0,,4.0,1,107.29
4957,3618,7,Inspection,Critical,Mobile App,Closed,2024-12-07 17:24:00,2024-12-08 08:24:00,15.0,62.0,3.0,1,275.68
4958,325,7,Inspection,Low,Field Report,Closed,2024-07-19 23:45:00,2024-07-26 23:45:00,168.0,113.0,4.0,0,400.87
4959,2963,3,Inspection,Critical,Phone,Open,2024-05-16 16:53:00,,,105.0,,0,137.74
4960,2856,3,Streetlight,High,Web,Closed,2024-05-07 03:02:00,2024-05-09 22:02:00,67.0,153.0,4.0,0,389.15
4961,1738,7,Outage,High,Mobile App,Closed,2025-01-26 12:30:00,2025-01-26 17:30:00,5.0,176.0,3.0,0,394.0
4962,3635,5,Line Repair,Low,Phone,Closed,2024-04-26 04:38:00,2024-04-29 17:38:00,85.0,138.0,5.0,0,463.9
4963,4258,4,Outage,Low,Web,Closed,2025-07-18 20:42:00,2025-07-19 09:42:00,13.0,47.0,4.0,0,279.73
4964,5080,7,Billing,Medium,Mobile App,In Progress,2024-10-23 11:02:00,,,,,0,15.0
4965,2140,5,Vegetation,High,Phone,Closed,2025-01-31 18:03:00,2025-02-02 12:03:00,42.0,149.0,4.0,0,334.22
4966,3892,5,Billing,Medium,Mobile App,Closed,2025-09-28 20:53:00,2025-10-01 07:53:00,59.0,,4.0,0,118.66
4967,2294,4,Line Repair,Medium,Web,Pending,2025-02-01 18:48:00,,,147.0,,0,173.3
4968,4884,1,Meter,Low,Web,Closed,2024-04-17 18:33:00,2024-04-19 12:33:00,42.0,5.0,3.0,0,391.95
4969,8,5,Line Repair,Medium,Field Report,Pending,2024-07-17 01:34:00,,,129.0,,0,434.47
4970,2702,2,Meter,Low,Web,In Progress,2024-07-30 06:24:00,,,120.0,,0,337.98
4971,2832,8,Outage,Medium,Web,Closed,2024-12-27 07:34:00,2024-12-27 16:34:00,9.0,37.0,3.0,0,214.33
4972,5703,1,Billing,Medium,Web,Pending,2024-05-26 11:14:00,,,,,0,104.28
4973,2929,2,Billing,Medium,Mobile App,Escalated,2026-02-28 20:49:00,,,,,1,45.62
4974,647,7,Billing,Medium,Web,Closed,2024-05-20 03:08:00,2024-05-21 14:08:00,35.0,,4.0,1,216.07
4975,2672,3,Meter,Low,Mobile App,Closed,2024-01-16 04:43:00,2024-01-17 23:43:00,43.0,105.0,2.0,0,332.97
4976,150,2,Inspection,Low,Phone,Closed,2024-01-04 15:06:00,2024-01-08 09:06:00,90.0,124.0,4.0,0,293.53
4977,4756,8,Line Repair,Medium,Phone,Closed,2025-09-26 20:40:00,2025-09-27 19:40:00,23.0,25.0,4.0,0,347.77
4978,5197,4,Streetlight,Medium,Field Report,Open,2024-07-13 15:11:00,,,11.0,,0,311.32
4979,1459,2,Streetlight,High,Phone,Open,2024-10-17 09:59:00,,,41.0,,1,474.21
4980,4553,2,Meter,Medium,Web,Closed,2025-11-02 09:12:00,2025-11-04 14:12:00,53.0,71.0,5.0,0,460.35
4981,268,7,Outage,Medium,Mobile App,Closed,2024-09-01 02:58:00,2024-09-01 15:58:00,13.0,112.0,5.0,0,207.86
4982,3481,1,Billing,Medium,Field Report,Closed,2024-10-27 12:57:00,2024-10-29 20:57:00,56.0,,4.0,0,270.99
4983,4110,1,Line Repair,Low,Web,Closed,2024-07-30 04:02:00,2024-07-31 21:02:00,41.0,134.0,3.0,0,383.55
4984,3330,5,Billing,Medium,Phone,Closed,2025-08-19 18:42:00,2025-08-22 06:42:00,60.0,,4.0,0,28.3
4985,3868,8,Streetlight,High,Phone,Closed,2026-02-13 09:24:00,2026-02-15 12:24:00,51.0,132.0,4.0,0,375.42
4986,466,7,Line Repair,High,Field Report,Closed,2025-12-15 07:56:00,2025-12-15 16:56:00,9.0,69.0,4.0,0,455.65
4987,3782,7,Vegetation,Low,Mobile App,Closed,2025-12-07 12:17:00,2025-12-10 07:17:00,67.0,8.0,3.0,0,345.36
4988,4238,7,Inspection,Low,Mobile App,Closed,2025-10-09 06:39:00,2025-10-11 22:39:00,64.0,147.0,3.0,0,359.46
4989,5135,6,Inspection,Critical,Field Report,Pending,2025-11-25 15:13:00,,,64.0,,0,259.28
4990,2095,6,Line Repair,Medium,Web,Closed,2025-09-10 05:41:00,2025-09-12 02:41:00,45.0,60.0,4.0,0,282.81
4991,44,5,Streetlight,Low,Field Report,Closed,2025-12-02 19:41:00,2025-12-07 04:41:00,105.0,6.0,4.0,0,439.5
4992,4821,2,Line Repair,Low,Field Report,Pending,2024-09-15 11:01:00,,,180.0,,0,437.88
4993,2938,7,Inspection,Low,Phone,Closed,2025-03-15 23:37:00,2025-03-17 11:37:00,36.0,71.0,3.0,0,364.75
